permit_number,issue_date,work_type,project_name,description,address,city,zip_code,owner_name,contractor,contractor_phone,estimated_cost,status,council_district
SA25112606,2025-11-24,ADDITION,San Antonio Project 1607,Construction work at 3464 Broadway,2370 San Pedro Ave,San Antonio,78259,San Antonio Property Owner 1607,San Antonio Builders LLC 7,(210) 741-8664,278973,APPROVED,District 7
SA25112607,2025-11-21,ELECTRICAL,San Antonio Project 1608,Construction work at 1536 Houston St,9997 Commerce St,San Antonio,78250,San Antonio Property Owner 1608,San Antonio Builders LLC 8,(210) 827-6280,265289,APPROVED,District 10
SA25112608,2025-11-14,ADDITION,San Antonio Project 1609,Construction work at 7822 Broadway,3531 Commerce St,San Antonio,78268,San Antonio Property Owner 1609,San Antonio Builders LLC 9,(210) 334-7631,402637,ISSUED,District 7
SA25112609,2025-11-14,REPAIR,San Antonio Project 1610,Construction work at 8257 Broadway,535 Commerce St,San Antonio,78234,San Antonio Property Owner 1610,San Antonio Builders LLC 10,(210) 643-7099,148108,ISSUED,District 3
SA25112610,2025-10-30,ELECTRICAL,San Antonio Project 1611,Construction work at 3310 Commerce St,5476 San Pedro Ave,San Antonio,78247,San Antonio Property Owner 1611,San Antonio Builders LLC 1,(210) 742-8292,84525,PENDING,District 8
SA25112611,2025-11-04,REPAIR,San Antonio Project 1612,Construction work at 5216 San Pedro Ave,588 Main St,San Antonio,78218,San Antonio Property Owner 1612,San Antonio Builders LLC 2,(210) 589-5276,463408,APPROVED,District 10
SA25112612,2025-11-04,REPAIR,San Antonio Project 1613,Construction work at 1477 San Pedro Ave,8580 Main St,San Antonio,78243,San Antonio Property Owner 1613,San Antonio Builders LLC 3,(210) 676-6005,449978,PENDING,District 2
SA25112613,2025-11-06,REMODEL,San Antonio Project 1614,Construction work at 395 Main St,9619 Main St,San Antonio,78290,San Antonio Property Owner 1614,San Antonio Builders LLC 4,(210) 534-2084,56066,APPROVED,District 8
SA25112614,2025-11-08,ADDITION,San Antonio Project 1615,Construction work at 2449 Houston St,2036 San Pedro Ave,San Antonio,78284,San Antonio Property Owner 1615,San Antonio Builders LLC 5,(210) 884-9763,120147,ISSUED,District 7
SA25112615,2025-11-12,ELECTRICAL,San Antonio Project 1616,Construction work at 6890 Broadway,5361 San Pedro Ave,San Antonio,78211,San Antonio Property Owner 1616,San Antonio Builders LLC 6,(210) 231-7423,395043,PENDING,District 1
SA25112616,2025-11-22,ELECTRICAL,San Antonio Project 1617,Construction work at 4940 Commerce St,7815 Broadway,San Antonio,78239,San Antonio Property Owner 1617,San Antonio Builders LLC 7,(210) 219-9488,467319,FINALED,District 5
SA25112617,2025-11-24,ADDITION,San Antonio Project 1618,Construction work at 2042 Houston St,6457 Broadway,San Antonio,78239,San Antonio Property Owner 1618,San Antonio Builders LLC 8,(210) 460-2733,150706,ISSUED,District 8
SA25112618,2025-11-23,ADDITION,San Antonio Project 1619,Construction work at 2674 Houston St,9523 Broadway,San Antonio,78215,San Antonio Property Owner 1619,San Antonio Builders LLC 9,(210) 992-3636,458317,ISSUED,District 7
SA25112619,2025-11-01,REMODEL,San Antonio Project 1620,Construction work at 1790 Main St,8116 Main St,San Antonio,78229,San Antonio Property Owner 1620,San Antonio Builders LLC 10,(210) 897-8210,313685,ISSUED,District 5
SA25112620,2025-11-26,REPAIR,San Antonio Project 1621,Construction work at 8482 Main St,6326 San Pedro Ave,San Antonio,78268,San Antonio Property Owner 1621,San Antonio Builders LLC 1,(210) 955-8457,344421,ISSUED,District 6
SA25112621,2025-11-11,ELECTRICAL,San Antonio Project 1622,Construction work at 8298 Broadway,2252 Commerce St,San Antonio,78225,San Antonio Property Owner 1622,San Antonio Builders LLC 2,(210) 464-5165,306906,PENDING,District 9
SA25112622,2025-11-28,ADDITION,San Antonio Project 1623,Construction work at 2108 Main St,5655 Houston St,San Antonio,78290,San Antonio Property Owner 1623,San Antonio Builders LLC 3,(210) 734-3043,275517,PENDING,District 1
SA25112623,2025-11-20,ADDITION,San Antonio Project 1624,Construction work at 936 Main St,1002 Main St,San Antonio,78227,San Antonio Property Owner 1624,San Antonio Builders LLC 4,(210) 785-7408,236319,ISSUED,District 9
SA25112624,2025-11-28,ADDITION,San Antonio Project 1625,Construction work at 4410 Broadway,7861 Main St,San Antonio,78250,San Antonio Property Owner 1625,San Antonio Builders LLC 5,(210) 266-5605,316689,PENDING,District 3
SA25112625,2025-11-21,REMODEL,San Antonio Project 1626,Construction work at 7663 Broadway,1664 Commerce St,San Antonio,78234,San Antonio Property Owner 1626,San Antonio Builders LLC 6,(210) 603-7603,136470,PENDING,District 3
SA25112626,2025-11-15,PLUMBING,San Antonio Project 1627,Construction work at 9967 San Pedro Ave,114 Broadway,San Antonio,78255,San Antonio Property Owner 1627,San Antonio Builders LLC 7,(210) 621-2773,355911,APPROVED,District 5
SA25112627,2025-11-15,ADDITION,San Antonio Project 1628,Construction work at 5639 San Pedro Ave,122 Houston St,San Antonio,78225,San Antonio Property Owner 1628,San Antonio Builders LLC 8,(210) 345-3582,279005,ISSUED,District 7
SA25112628,2025-11-27,ELECTRICAL,San Antonio Project 1629,Construction work at 2169 Main St,2178 Broadway,San Antonio,78275,San Antonio Property Owner 1629,San Antonio Builders LLC 9,(210) 815-4271,62339,PENDING,District 2
SA25112629,2025-11-14,REPAIR,San Antonio Project 1630,Construction work at 8040 Broadway,4578 Broadway,San Antonio,78270,San Antonio Property Owner 1630,San Antonio Builders LLC 10,(210) 770-1905,486611,ISSUED,District 4
SA25112630,2025-11-06,NEW CONSTRUCTION,San Antonio Project 1631,Construction work at 4396 Broadway,1921 Main St,San Antonio,78226,San Antonio Property Owner 1631,San Antonio Builders LLC 1,(210) 676-6279,261715,FINALED,District 3
SA25112631,2025-11-23,PLUMBING,San Antonio Project 1632,Construction work at 346 Houston St,7073 San Pedro Ave,San Antonio,78231,San Antonio Property Owner 1632,San Antonio Builders LLC 2,(210) 354-3833,433726,PENDING,District 10
SA25112632,2025-11-11,NEW CONSTRUCTION,San Antonio Project 1633,Construction work at 6260 San Pedro Ave,1911 San Pedro Ave,San Antonio,78231,San Antonio Property Owner 1633,San Antonio Builders LLC 3,(210) 840-3820,57337,PENDING,District 2
SA25112633,2025-11-23,ADDITION,San Antonio Project 1634,Construction work at 2645 San Pedro Ave,5687 Commerce St,San Antonio,78273,San Antonio Property Owner 1634,San Antonio Builders LLC 4,(210) 292-1519,231455,PENDING,District 7
SA25112634,2025-11-28,REPAIR,San Antonio Project 1635,Construction work at 8524 San Pedro Ave,3424 Main St,San Antonio,78236,San Antonio Property Owner 1635,San Antonio Builders LLC 5,(210) 290-1854,445371,FINALED,District 10
SA25112635,2025-11-09,PLUMBING,San Antonio Project 1636,Construction work at 5369 San Pedro Ave,926 Broadway,San Antonio,78266,San Antonio Property Owner 1636,San Antonio Builders LLC 6,(210) 271-5195,241382,PENDING,District 5
SA25112636,2025-11-20,PLUMBING,San Antonio Project 1637,Construction work at 799 Commerce St,3671 Houston St,San Antonio,78272,San Antonio Property Owner 1637,San Antonio Builders LLC 7,(210) 395-2232,123098,ISSUED,District 9
SA25112637,2025-11-06,REPAIR,San Antonio Project 1638,Construction work at 995 Commerce St,8338 San Pedro Ave,San Antonio,78255,San Antonio Property Owner 1638,San Antonio Builders LLC 8,(210) 899-5629,232890,PENDING,District 4
SA25112638,2025-11-10,REPAIR,San Antonio Project 1639,Construction work at 5077 Houston St,5524 Main St,San Antonio,78244,San Antonio Property Owner 1639,San Antonio Builders LLC 9,(210) 556-9798,266206,APPROVED,District 7
SA25112639,2025-11-10,PLUMBING,San Antonio Project 1640,Construction work at 8754 Houston St,5068 Broadway,San Antonio,78210,San Antonio Property Owner 1640,San Antonio Builders LLC 10,(210) 544-1194,86717,FINALED,District 10
SA25112640,2025-11-11,REMODEL,San Antonio Project 1641,Construction work at 8470 San Pedro Ave,7222 Broadway,San Antonio,78248,San Antonio Property Owner 1641,San Antonio Builders LLC 1,(210) 349-7328,360016,PENDING,District 2
SA25112641,2025-11-02,ELECTRICAL,San Antonio Project 1642,Construction work at 8030 Broadway,9211 Main St,San Antonio,78243,San Antonio Property Owner 1642,San Antonio Builders LLC 2,(210) 970-7099,389173,ISSUED,District 5
SA25112642,2025-11-04,PLUMBING,San Antonio Project 1643,Construction work at 423 Broadway,7298 Broadway,San Antonio,78271,San Antonio Property Owner 1643,San Antonio Builders LLC 3,(210) 231-5891,234940,APPROVED,District 8
SA25112643,2025-11-27,ELECTRICAL,San Antonio Project 1644,Construction work at 2546 Main St,1151 Commerce St,San Antonio,78248,San Antonio Property Owner 1644,San Antonio Builders LLC 4,(210) 979-2924,175660,PENDING,District 1
SA25112644,2025-11-04,REMODEL,San Antonio Project 1645,Construction work at 5629 Houston St,8243 Commerce St,San Antonio,78258,San Antonio Property Owner 1645,San Antonio Builders LLC 5,(210) 202-5604,368315,APPROVED,District 5
SA25112645,2025-11-26,PLUMBING,San Antonio Project 1646,Construction work at 6413 Houston St,3813 San Pedro Ave,San Antonio,78233,San Antonio Property Owner 1646,San Antonio Builders LLC 6,(210) 842-5449,118444,ISSUED,District 1
SA25112646,2025-11-28,NEW CONSTRUCTION,San Antonio Project 1647,Construction work at 1714 Commerce St,5434 Houston St,San Antonio,78264,San Antonio Property Owner 1647,San Antonio Builders LLC 7,(210) 359-8801,309488,APPROVED,District 8
SA25112647,2025-11-15,REMODEL,San Antonio Project 1648,Construction work at 6603 San Pedro Ave,3566 Broadway,San Antonio,78245,San Antonio Property Owner 1648,San Antonio Builders LLC 8,(210) 679-3293,476395,FINALED,District 9
SA25112648,2025-11-09,ADDITION,San Antonio Project 1649,Construction work at 5681 San Pedro Ave,4769 San Pedro Ave,San Antonio,78224,San Antonio Property Owner 1649,San Antonio Builders LLC 9,(210) 898-7700,266755,FINALED,District 9
SA25112649,2025-11-26,REPAIR,San Antonio Project 1650,Construction work at 1154 Houston St,6292 Houston St,San Antonio,78275,San Antonio Property Owner 1650,San Antonio Builders LLC 10,(210) 911-7994,85099,FINALED,District 4
SA25112650,2025-11-03,PLUMBING,San Antonio Project 1651,Construction work at 7133 San Pedro Ave,5048 San Pedro Ave,San Antonio,78220,San Antonio Property Owner 1651,San Antonio Builders LLC 1,(210) 648-4784,350968,ISSUED,District 5
SA25112651,2025-11-09,ADDITION,San Antonio Project 1652,Construction work at 1848 San Pedro Ave,2768 Broadway,San Antonio,78248,San Antonio Property Owner 1652,San Antonio Builders LLC 2,(210) 205-1975,411776,APPROVED,District 5
SA25112652,2025-11-07,PLUMBING,San Antonio Project 1653,Construction work at 3992 Houston St,6607 Broadway,San Antonio,78298,San Antonio Property Owner 1653,San Antonio Builders LLC 3,(210) 888-5083,62789,ISSUED,District 7
SA25112653,2025-11-18,ADDITION,San Antonio Project 1654,Construction work at 4787 Main St,8442 Main St,San Antonio,78236,San Antonio Property Owner 1654,San Antonio Builders LLC 4,(210) 956-5460,56704,FINALED,District 5
SA25112654,2025-11-16,REMODEL,San Antonio Project 1655,Construction work at 2303 Commerce St,2834 Commerce St,San Antonio,78269,San Antonio Property Owner 1655,San Antonio Builders LLC 5,(210) 471-9705,215357,PENDING,District 4
SA25112655,2025-11-17,ADDITION,San Antonio Project 1656,Construction work at 6607 Commerce St,5988 Main St,San Antonio,78221,San Antonio Property Owner 1656,San Antonio Builders LLC 6,(210) 631-7584,350296,PENDING,District 6
SA25112656,2025-11-06,ELECTRICAL,San Antonio Project 1657,Construction work at 8658 Commerce St,4038 Commerce St,San Antonio,78293,San Antonio Property Owner 1657,San Antonio Builders LLC 7,(210) 501-2608,298092,APPROVED,District 4
SA25112657,2025-11-19,ELECTRICAL,San Antonio Project 1658,Construction work at 9305 San Pedro Ave,2929 Broadway,San Antonio,78238,San Antonio Property Owner 1658,San Antonio Builders LLC 8,(210) 264-7626,467755,PENDING,District 3
SA25112658,2025-11-02,REPAIR,San Antonio Project 1659,Construction work at 2881 Main St,1710 San Pedro Ave,San Antonio,78260,San Antonio Property Owner 1659,San Antonio Builders LLC 9,(210) 211-9977,490923,FINALED,District 2
SA25112659,2025-11-11,ELECTRICAL,San Antonio Project 1660,Construction work at 7765 Commerce St,4835 Main St,San Antonio,78219,San Antonio Property Owner 1660,San Antonio Builders LLC 10,(210) 367-2597,370637,PENDING,District 6
SA25112660,2025-11-03,REMODEL,San Antonio Project 1661,Construction work at 4316 Commerce St,689 San Pedro Ave,San Antonio,78263,San Antonio Property Owner 1661,San Antonio Builders LLC 1,(210) 519-4933,230054,APPROVED,District 6
SA25112661,2025-11-16,ADDITION,San Antonio Project 1662,Construction work at 8640 Houston St,4161 Broadway,San Antonio,78226,San Antonio Property Owner 1662,San Antonio Builders LLC 2,(210) 860-3442,411355,PENDING,District 4
SA25112662,2025-11-14,ADDITION,San Antonio Project 1663,Construction work at 4669 Broadway,6801 San Pedro Ave,San Antonio,78261,San Antonio Property Owner 1663,San Antonio Builders LLC 3,(210) 356-2954,253473,FINALED,District 6
SA25112663,2025-11-04,ELECTRICAL,San Antonio Project 1664,Construction work at 1035 Broadway,2440 San Pedro Ave,San Antonio,78260,San Antonio Property Owner 1664,San Antonio Builders LLC 4,(210) 341-6897,283158,PENDING,District 3
SA25112664,2025-11-13,ADDITION,San Antonio Project 1665,Construction work at 7401 Commerce St,8892 Commerce St,San Antonio,78278,San Antonio Property Owner 1665,San Antonio Builders LLC 5,(210) 608-2472,315491,PENDING,District 4
SA25112665,2025-11-28,REPAIR,San Antonio Project 1666,Construction work at 7017 Main St,635 Houston St,San Antonio,78271,San Antonio Property Owner 1666,San Antonio Builders LLC 6,(210) 429-6434,91125,PENDING,District 4
SA25112666,2025-11-08,ADDITION,San Antonio Project 1667,Construction work at 8967 Houston St,6490 Broadway,San Antonio,78251,San Antonio Property Owner 1667,San Antonio Builders LLC 7,(210) 326-1579,334171,APPROVED,District 7
SA25112667,2025-11-13,ELECTRICAL,San Antonio Project 1668,Construction work at 3425 Main St,6653 Houston St,San Antonio,78223,San Antonio Property Owner 1668,San Antonio Builders LLC 8,(210) 877-7910,186810,PENDING,District 3
SA25112668,2025-10-30,NEW CONSTRUCTION,San Antonio Project 1669,Construction work at 3109 Main St,3490 San Pedro Ave,San Antonio,78268,San Antonio Property Owner 1669,San Antonio Builders LLC 9,(210) 743-4715,239591,APPROVED,District 4
SA25112669,2025-11-03,ELECTRICAL,San Antonio Project 1670,Construction work at 4106 Broadway,686 San Pedro Ave,San Antonio,78217,San Antonio Property Owner 1670,San Antonio Builders LLC 10,(210) 809-9985,194578,PENDING,District 2
SA25112670,2025-11-12,PLUMBING,San Antonio Project 1671,Construction work at 1064 Commerce St,9899 Houston St,San Antonio,78254,San Antonio Property Owner 1671,San Antonio Builders LLC 1,(210) 543-8587,113957,ISSUED,District 7
SA25112671,2025-11-23,ELECTRICAL,San Antonio Project 1672,Construction work at 3597 Main St,9349 San Pedro Ave,San Antonio,78223,San Antonio Property Owner 1672,San Antonio Builders LLC 2,(210) 642-5904,156955,PENDING,District 9
SA25112672,2025-11-08,PLUMBING,San Antonio Project 1673,Construction work at 9749 Broadway,8197 Commerce St,San Antonio,78292,San Antonio Property Owner 1673,San Antonio Builders LLC 3,(210) 676-1266,441990,FINALED,District 9
SA25112673,2025-11-22,REPAIR,San Antonio Project 1674,Construction work at 343 Broadway,3512 Main St,San Antonio,78242,San Antonio Property Owner 1674,San Antonio Builders LLC 4,(210) 862-1869,156299,ISSUED,District 4
SA25112674,2025-11-04,ADDITION,San Antonio Project 1675,Construction work at 4035 Houston St,189 Commerce St,San Antonio,78233,San Antonio Property Owner 1675,San Antonio Builders LLC 5,(210) 348-4885,275813,FINALED,District 6
SA25112675,2025-11-05,REPAIR,San Antonio Project 1676,Construction work at 7492 Broadway,3486 Houston St,San Antonio,78254,San Antonio Property Owner 1676,San Antonio Builders LLC 6,(210) 677-5174,236303,APPROVED,District 2
SA25112676,2025-11-04,NEW CONSTRUCTION,San Antonio Project 1677,Construction work at 691 San Pedro Ave,9112 San Pedro Ave,San Antonio,78226,San Antonio Property Owner 1677,San Antonio Builders LLC 7,(210) 440-3545,457439,FINALED,District 3
SA25112677,2025-11-03,NEW CONSTRUCTION,San Antonio Project 1678,Construction work at 848 Main St,6813 Houston St,San Antonio,78240,San Antonio Property Owner 1678,San Antonio Builders LLC 8,(210) 363-7864,321016,ISSUED,District 5
SA25112678,2025-11-09,PLUMBING,San Antonio Project 1679,Construction work at 388 Main St,1998 Broadway,San Antonio,78277,San Antonio Property Owner 1679,San Antonio Builders LLC 9,(210) 439-9930,70006,APPROVED,District 9
SA25112679,2025-11-03,NEW CONSTRUCTION,San Antonio Project 1680,Construction work at 4577 Main St,6230 San Pedro Ave,San Antonio,78267,San Antonio Property Owner 1680,San Antonio Builders LLC 10,(210) 234-6927,430514,PENDING,District 5
SA25112680,2025-11-15,NEW CONSTRUCTION,San Antonio Project 1681,Construction work at 9720 Broadway,2402 Main St,San Antonio,78281,San Antonio Property Owner 1681,San Antonio Builders LLC 1,(210) 838-7897,203904,PENDING,District 5
