permit_number,address,type,value,issued_date,status
SA251111138,3005 Commerce St,NEW CONSTRUCTION,299405,2025-09-20,ISSUED
SA251111139,1661 Houston St,REMODEL,165027,2025-09-25,ISSUED
SA251111140,8133 San Pedro Ave,REMODEL,209783,2025-10-22,ISSUED
SA251111141,4513 San Pedro Ave,NEW CONSTRUCTION,275731,2025-11-13,ISSUED
SA251111142,9723 Commerce St,ADDITION,217376,2025-10-06,ISSUED
SA251111143,7315 Houston St,NEW CONSTRUCTION,364144,2025-11-16,ISSUED
SA251111144,9150 Commerce St,ADDITION,312894,2025-11-22,ISSUED
SA251111145,5045 Houston St,NEW CONSTRUCTION,62727,2025-09-01,ISSUED
SA251111146,2424 Broadway,ADDITION,188354,2025-09-21,ISSUED
SA251111147,9714 Broadway,NEW CONSTRUCTION,105191,2025-09-23,ISSUED
SA251111148,6374 Houston St,NEW CONSTRUCTION,427942,2025-10-16,ISSUED
SA251111149,8741 Broadway,NEW CONSTRUCTION,443848,2025-10-31,ISSUED
SA251111150,4589 Commerce St,NEW CONSTRUCTION,319485,2025-10-19,ISSUED
SA251111151,7065 San Pedro Ave,NEW CONSTRUCTION,233545,2025-09-14,ISSUED
SA251111152,4190 Commerce St,REMODEL,74516,2025-10-30,ISSUED
SA251111153,1837 Commerce St,NEW CONSTRUCTION,62903,2025-09-22,ISSUED
SA251111154,9107 Broadway,ADDITION,450539,2025-09-16,ISSUED
SA251111155,4120 San Pedro Ave,ADDITION,262143,2025-10-20,ISSUED
SA251111156,6820 Commerce St,ADDITION,388422,2025-11-25,ISSUED
SA251111157,7538 Broadway,REMODEL,70509,2025-09-26,ISSUED
SA251111158,3924 San Pedro Ave,REMODEL,272808,2025-11-17,ISSUED
SA251111159,788 Houston St,ADDITION,195302,2025-09-12,ISSUED
SA251111160,9358 Houston St,NEW CONSTRUCTION,344431,2025-11-27,ISSUED
SA251111161,3953 Houston St,ADDITION,119299,2025-11-01,ISSUED
SA251111162,2959 Commerce St,REMODEL,463667,2025-10-10,ISSUED
SA251111163,2244 Houston St,ADDITION,149864,2025-10-31,ISSUED
SA251111164,3495 Houston St,ADDITION,461541,2025-09-25,ISSUED
SA251111165,140 Houston St,ADDITION,376130,2025-09-19,ISSUED
SA251111166,3210 Commerce St,NEW CONSTRUCTION,64710,2025-09-08,ISSUED
SA251111167,339 Houston St,REMODEL,67226,2025-11-25,ISSUED
SA251111168,3443 Commerce St,REMODEL,149020,2025-09-25,ISSUED
SA251111169,8267 Broadway,REMODEL,373406,2025-10-20,ISSUED
SA251111170,187 San Pedro Ave,REMODEL,308959,2025-11-03,ISSUED
SA251111171,6397 Commerce St,NEW CONSTRUCTION,57582,2025-09-02,ISSUED
SA251111172,1317 Commerce St,REMODEL,339370,2025-10-20,ISSUED
SA251111173,5082 Commerce St,REMODEL,266225,2025-09-18,ISSUED
SA251111174,7357 Houston St,ADDITION,388093,2025-10-15,ISSUED
SA251111175,3513 Houston St,NEW CONSTRUCTION,369249,2025-09-25,ISSUED
SA251111176,9257 Houston St,ADDITION,368812,2025-11-05,ISSUED
SA251111177,8753 Broadway,REMODEL,455083,2025-11-22,ISSUED
SA251111178,8262 Commerce St,REMODEL,244224,2025-10-20,ISSUED
SA251111179,6798 Houston St,REMODEL,469560,2025-11-19,ISSUED
SA251111180,6043 San Pedro Ave,REMODEL,116490,2025-10-03,ISSUED
SA251111181,2574 Commerce St,REMODEL,102710,2025-09-29,ISSUED
SA251111182,4659 Commerce St,REMODEL,274180,2025-10-18,ISSUED
SA251111183,6944 Commerce St,NEW CONSTRUCTION,346185,2025-11-29,ISSUED
SA251111184,1729 San Pedro Ave,ADDITION,76132,2025-10-12,ISSUED
SA251111185,2060 San Pedro Ave,ADDITION,344980,2025-10-14,ISSUED
SA251111186,6945 San Pedro Ave,ADDITION,385587,2025-11-11,ISSUED
SA251111187,8861 Broadway,NEW CONSTRUCTION,263249,2025-09-24,ISSUED
SA251111188,7865 Broadway,REMODEL,436137,2025-10-18,ISSUED
SA251111189,9269 San Pedro Ave,NEW CONSTRUCTION,386002,2025-10-02,ISSUED
SA251111190,3276 Broadway,NEW CONSTRUCTION,473947,2025-10-08,ISSUED
SA251111191,3169 San Pedro Ave,NEW CONSTRUCTION,239339,2025-09-25,ISSUED
SA251111192,9942 Houston St,NEW CONSTRUCTION,313893,2025-09-02,ISSUED
SA251111193,6191 San Pedro Ave,ADDITION,60980,2025-09-02,ISSUED
SA251111194,2912 Houston St,NEW CONSTRUCTION,321164,2025-09-13,ISSUED
SA251111195,3890 Houston St,ADDITION,334881,2025-10-19,ISSUED
SA251111196,5465 Houston St,ADDITION,139245,2025-09-24,ISSUED
SA251111197,314 Houston St,ADDITION,189398,2025-10-20,ISSUED
SA251111198,8875 San Pedro Ave,NEW CONSTRUCTION,494452,2025-11-26,ISSUED
SA251111199,3591 Houston St,ADDITION,490812,2025-09-07,ISSUED
SA251111200,6661 Houston St,NEW CONSTRUCTION,57681,2025-10-17,ISSUED
SA251111201,5876 Commerce St,REMODEL,114957,2025-11-09,ISSUED
SA251111202,2371 Houston St,ADDITION,256048,2025-09-01,ISSUED
SA251111203,3709 Broadway,REMODEL,397000,2025-11-29,ISSUED
SA251111204,3198 San Pedro Ave,NEW CONSTRUCTION,490563,2025-10-20,ISSUED
SA251111205,7760 Broadway,REMODEL,287444,2025-11-03,ISSUED
SA251111206,5696 Broadway,NEW CONSTRUCTION,385325,2025-09-24,ISSUED
SA251111207,6291 Houston St,NEW CONSTRUCTION,340331,2025-11-26,ISSUED
SA251111208,3054 Broadway,REMODEL,359339,2025-10-11,ISSUED
SA251111209,8471 Commerce St,NEW CONSTRUCTION,234701,2025-09-13,ISSUED
SA251111210,8833 San Pedro Ave,NEW CONSTRUCTION,163373,2025-11-29,ISSUED
SA251111211,1009 Broadway,NEW CONSTRUCTION,326731,2025-09-08,ISSUED
SA251111212,5194 Commerce St,NEW CONSTRUCTION,431542,2025-10-02,ISSUED
SA251111213,6643 Commerce St,ADDITION,167434,2025-10-12,ISSUED
SA251111214,9419 Commerce St,NEW CONSTRUCTION,294830,2025-11-13,ISSUED
SA251111215,3897 San Pedro Ave,REMODEL,74821,2025-11-07,ISSUED
SA251111216,2196 Broadway,NEW CONSTRUCTION,140653,2025-11-19,ISSUED
SA251111217,1430 San Pedro Ave,ADDITION,354220,2025-09-02,ISSUED
SA251111218,2502 Commerce St,ADDITION,469017,2025-09-20,ISSUED
SA251111219,4812 Houston St,REMODEL,435278,2025-10-08,ISSUED
SA251111220,4449 Broadway,NEW CONSTRUCTION,135160,2025-11-05,ISSUED
SA251111221,3431 Commerce St,NEW CONSTRUCTION,342485,2025-10-02,ISSUED
SA251111222,6960 San Pedro Ave,NEW CONSTRUCTION,364879,2025-09-25,ISSUED
SA251111223,6958 San Pedro Ave,NEW CONSTRUCTION,308530,2025-10-14,ISSUED
SA251111224,2817 San Pedro Ave,NEW CONSTRUCTION,52571,2025-10-15,ISSUED
SA251111225,8148 Houston St,NEW CONSTRUCTION,306159,2025-09-22,ISSUED
SA251111226,6157 San Pedro Ave,REMODEL,345941,2025-09-23,ISSUED
SA251111227,6487 Houston St,NEW CONSTRUCTION,55038,2025-11-05,ISSUED
SA251111228,7084 San Pedro Ave,ADDITION,238626,2025-10-23,ISSUED
SA251111229,3082 San Pedro Ave,ADDITION,296061,2025-11-17,ISSUED
SA251111230,3682 Commerce St,NEW CONSTRUCTION,152387,2025-11-08,ISSUED
SA251111231,8951 Houston St,REMODEL,364561,2025-09-06,ISSUED
SA251111232,7517 Houston St,NEW CONSTRUCTION,146361,2025-10-04,ISSUED
SA251111233,8995 Houston St,REMODEL,98999,2025-10-14,ISSUED
SA251111234,7820 Houston St,REMODEL,314128,2025-10-16,ISSUED
SA251111235,9867 Houston St,REMODEL,96234,2025-09-09,ISSUED
SA251111236,732 Commerce St,NEW CONSTRUCTION,74466,2025-09-18,ISSUED
SA251111237,1950 Commerce St,ADDITION,130049,2025-10-20,ISSUED
SA251111238,916 Broadway,NEW CONSTRUCTION,160491,2025-11-25,ISSUED
SA251111239,8480 San Pedro Ave,NEW CONSTRUCTION,471423,2025-11-24,ISSUED
SA251111240,7557 Houston St,REMODEL,474812,2025-11-17,ISSUED
SA251111241,8693 Broadway,NEW CONSTRUCTION,379476,2025-10-13,ISSUED
SA251111242,7093 San Pedro Ave,ADDITION,398835,2025-10-15,ISSUED
SA251111243,1258 San Pedro Ave,ADDITION,310508,2025-09-03,ISSUED
SA251111244,860 Commerce St,NEW CONSTRUCTION,409211,2025-10-22,ISSUED
SA251111245,611 San Pedro Ave,REMODEL,256851,2025-11-14,ISSUED
SA251111246,3890 San Pedro Ave,ADDITION,438475,2025-10-25,ISSUED
SA251111247,6929 Broadway,REMODEL,355236,2025-10-12,ISSUED
SA251111248,6428 Commerce St,NEW CONSTRUCTION,339731,2025-10-19,ISSUED
SA251111249,486 San Pedro Ave,REMODEL,228503,2025-10-26,ISSUED
SA251111250,3767 Commerce St,NEW CONSTRUCTION,407415,2025-10-24,ISSUED
SA251111251,9865 Houston St,REMODEL,499440,2025-09-20,ISSUED
SA251111252,6278 San Pedro Ave,NEW CONSTRUCTION,64492,2025-10-11,ISSUED
SA251111253,5063 Broadway,NEW CONSTRUCTION,156892,2025-11-15,ISSUED
SA251111254,3657 Commerce St,NEW CONSTRUCTION,304954,2025-11-15,ISSUED
SA251111255,1676 San Pedro Ave,REMODEL,455964,2025-09-20,ISSUED
SA251111256,8106 Broadway,REMODEL,183111,2025-09-16,ISSUED
SA251111257,5825 Commerce St,ADDITION,479112,2025-10-15,ISSUED
SA251111258,9488 Commerce St,REMODEL,274709,2025-10-17,ISSUED
SA251111259,3462 Broadway,ADDITION,205128,2025-11-17,ISSUED
SA251111260,2647 San Pedro Ave,REMODEL,425550,2025-11-18,ISSUED
SA251111261,265 Broadway,REMODEL,364821,2025-11-17,ISSUED
SA251111262,3559 Commerce St,REMODEL,68945,2025-09-24,ISSUED
SA251111263,5267 Houston St,REMODEL,60717,2025-09-10,ISSUED
SA251111264,5016 Houston St,NEW CONSTRUCTION,331648,2025-09-07,ISSUED
SA251111265,1179 Broadway,REMODEL,130121,2025-11-16,ISSUED
SA251111266,9324 Broadway,ADDITION,452943,2025-09-03,ISSUED
SA251111267,6374 San Pedro Ave,REMODEL,316324,2025-10-29,ISSUED
SA251111268,4989 Broadway,NEW CONSTRUCTION,490588,2025-10-24,ISSUED
SA251111269,5494 Broadway,NEW CONSTRUCTION,133360,2025-11-07,ISSUED
SA251111270,6223 Commerce St,REMODEL,341150,2025-09-14,ISSUED
SA251111271,181 Houston St,NEW CONSTRUCTION,198054,2025-11-15,ISSUED
SA251111272,4321 Commerce St,NEW CONSTRUCTION,444667,2025-10-26,ISSUED
SA251111273,3584 Houston St,NEW CONSTRUCTION,132470,2025-10-19,ISSUED
SA251111274,9696 San Pedro Ave,REMODEL,295660,2025-10-16,ISSUED
SA251111275,9969 Broadway,REMODEL,186244,2025-11-11,ISSUED
SA251111276,3903 San Pedro Ave,ADDITION,344612,2025-11-20,ISSUED
SA251111277,7995 Houston St,NEW CONSTRUCTION,325998,2025-11-10,ISSUED
SA251111278,7189 San Pedro Ave,REMODEL,70264,2025-09-13,ISSUED
SA251111279,3950 Commerce St,REMODEL,407777,2025-11-25,ISSUED
SA251111280,1520 Broadway,ADDITION,159779,2025-10-16,ISSUED
SA251111281,1191 San Pedro Ave,ADDITION,394361,2025-10-19,ISSUED
SA251111282,4213 San Pedro Ave,NEW CONSTRUCTION,71828,2025-09-06,ISSUED
SA251111283,1506 Broadway,NEW CONSTRUCTION,480393,2025-10-04,ISSUED
SA251111284,1285 Commerce St,ADDITION,375573,2025-11-04,ISSUED
SA251111285,5922 San Pedro Ave,ADDITION,262114,2025-10-22,ISSUED
SA251111286,1143 Commerce St,ADDITION,356467,2025-10-14,ISSUED
SA251111287,8274 Commerce St,NEW CONSTRUCTION,311083,2025-09-15,ISSUED
SA251111288,8830 Broadway,ADDITION,79535,2025-09-29,ISSUED
SA251111289,2993 Broadway,NEW CONSTRUCTION,467150,2025-11-17,ISSUED
SA251111290,567 San Pedro Ave,ADDITION,241892,2025-10-12,ISSUED
SA251111291,4781 Broadway,ADDITION,327733,2025-10-23,ISSUED
SA251111292,8008 Broadway,REMODEL,263812,2025-10-01,ISSUED
SA251111293,1995 Broadway,ADDITION,80710,2025-10-07,ISSUED
SA251111294,2296 Broadway,ADDITION,119763,2025-09-24,ISSUED
SA251111295,8618 Broadway,REMODEL,447672,2025-09-24,ISSUED
SA251111296,2931 Commerce St,NEW CONSTRUCTION,126694,2025-09-11,ISSUED
SA251111297,5206 Houston St,NEW CONSTRUCTION,240272,2025-09-06,ISSUED
SA251111298,546 Houston St,REMODEL,128918,2025-11-18,ISSUED
SA251111299,6980 Commerce St,NEW CONSTRUCTION,150578,2025-11-16,ISSUED
SA251111300,2011 Commerce St,ADDITION,389170,2025-10-16,ISSUED
SA251111301,4083 San Pedro Ave,NEW CONSTRUCTION,110985,2025-09-26,ISSUED
SA251111302,4355 Broadway,NEW CONSTRUCTION,460744,2025-11-22,ISSUED
SA251111303,8208 Commerce St,REMODEL,367160,2025-11-15,ISSUED
SA251111304,747 Commerce St,NEW CONSTRUCTION,165286,2025-11-12,ISSUED
SA251111305,3911 Houston St,REMODEL,362857,2025-10-18,ISSUED
SA251111306,4523 Commerce St,ADDITION,295972,2025-10-29,ISSUED
SA251111307,5610 Houston St,REMODEL,484070,2025-11-09,ISSUED
SA251111308,7910 Commerce St,ADDITION,301575,2025-11-22,ISSUED
SA251111309,6200 Broadway,ADDITION,141351,2025-10-07,ISSUED
SA251111310,6245 Commerce St,NEW CONSTRUCTION,244009,2025-09-18,ISSUED
SA251111311,7848 Houston St,ADDITION,235619,2025-10-26,ISSUED
SA251111312,5431 San Pedro Ave,ADDITION,118720,2025-11-24,ISSUED
SA251111313,9481 Commerce St,NEW CONSTRUCTION,142544,2025-09-25,ISSUED
SA251111314,4898 Houston St,REMODEL,239310,2025-10-09,ISSUED
SA251111315,6810 Broadway,REMODEL,71934,2025-10-03,ISSUED
SA251111316,2665 Broadway,REMODEL,163882,2025-10-27,ISSUED
SA251111317,6254 Commerce St,ADDITION,490410,2025-09-21,ISSUED
SA251111318,7342 Houston St,NEW CONSTRUCTION,115588,2025-11-19,ISSUED
SA251111319,4510 Commerce St,REMODEL,293249,2025-11-12,ISSUED
SA251111320,1796 San Pedro Ave,ADDITION,461034,2025-10-28,ISSUED
SA251111321,9664 Houston St,ADDITION,326306,2025-11-11,ISSUED
SA251111322,6472 Broadway,REMODEL,237238,2025-09-30,ISSUED
SA251111323,7583 Houston St,ADDITION,410246,2025-09-10,ISSUED
SA251111324,4760 Broadway,NEW CONSTRUCTION,317321,2025-10-21,ISSUED
SA251111325,5406 Commerce St,REMODEL,200501,2025-11-26,ISSUED
SA251111326,110 San Pedro Ave,ADDITION,331310,2025-10-12,ISSUED
SA251111327,6350 Commerce St,ADDITION,473512,2025-10-27,ISSUED
SA251111328,4156 Broadway,NEW CONSTRUCTION,247175,2025-09-21,ISSUED
SA251111329,1145 San Pedro Ave,NEW CONSTRUCTION,490517,2025-11-04,ISSUED
SA251111330,3739 Houston St,REMODEL,319390,2025-11-25,ISSUED
SA251111331,9266 San Pedro Ave,REMODEL,394725,2025-09-24,ISSUED
SA251111332,7673 Houston St,ADDITION,353015,2025-09-25,ISSUED
SA251111333,3815 Broadway,ADDITION,80913,2025-09-06,ISSUED
SA251111334,3775 San Pedro Ave,NEW CONSTRUCTION,449086,2025-11-22,ISSUED
SA251111335,9712 Commerce St,REMODEL,204644,2025-08-31,ISSUED
SA251111336,7174 Broadway,ADDITION,470883,2025-09-02,ISSUED
SA251111337,5009 Commerce St,NEW CONSTRUCTION,151865,2025-11-27,ISSUED
SA251111338,3125 Commerce St,NEW CONSTRUCTION,356149,2025-10-08,ISSUED
SA251111339,5940 Commerce St,REMODEL,489859,2025-10-14,ISSUED
SA251111340,8380 Houston St,NEW CONSTRUCTION,375878,2025-11-19,ISSUED
SA251111341,6743 Broadway,REMODEL,358761,2025-09-27,ISSUED
SA251111342,1424 Houston St,ADDITION,456707,2025-10-07,ISSUED
SA251111343,9901 San Pedro Ave,NEW CONSTRUCTION,88463,2025-10-07,ISSUED
SA251111344,1660 Broadway,ADDITION,126278,2025-10-23,ISSUED
SA251111345,2160 Broadway,REMODEL,409362,2025-11-09,ISSUED
SA251111346,2578 Houston St,REMODEL,122455,2025-10-06,ISSUED
SA251111347,5711 Broadway,ADDITION,484963,2025-11-23,ISSUED
SA251111348,121 Broadway,NEW CONSTRUCTION,314996,2025-10-06,ISSUED
SA251111349,7771 San Pedro Ave,NEW CONSTRUCTION,317207,2025-09-28,ISSUED
SA251111350,5409 Commerce St,NEW CONSTRUCTION,284909,2025-10-09,ISSUED
SA251111351,2127 Commerce St,NEW CONSTRUCTION,445848,2025-10-11,ISSUED
SA251111352,8115 Commerce St,NEW CONSTRUCTION,292757,2025-09-16,ISSUED
SA251111353,1202 San Pedro Ave,REMODEL,178069,2025-10-20,ISSUED
SA251111354,3137 Houston St,ADDITION,266993,2025-10-02,ISSUED
SA251111355,1767 Commerce St,ADDITION,66207,2025-11-28,ISSUED
SA251111356,2455 Broadway,REMODEL,341441,2025-10-26,ISSUED
SA251111357,8546 Houston St,REMODEL,52437,2025-09-14,ISSUED
SA251111358,7472 San Pedro Ave,ADDITION,62466,2025-11-29,ISSUED
SA251111359,1319 Broadway,ADDITION,290166,2025-10-25,ISSUED
SA251111360,6449 Commerce St,REMODEL,477370,2025-09-30,ISSUED
SA251111361,9720 Houston St,REMODEL,498371,2025-09-11,ISSUED
SA251111362,5479 San Pedro Ave,ADDITION,316233,2025-10-05,ISSUED
SA251111363,7627 Houston St,NEW CONSTRUCTION,266970,2025-10-29,ISSUED
SA251111364,5756 Commerce St,NEW CONSTRUCTION,291709,2025-11-05,ISSUED
SA251111365,7467 Broadway,ADDITION,137045,2025-11-09,ISSUED
SA251111366,4561 Broadway,REMODEL,484063,2025-11-28,ISSUED
SA251111367,9052 San Pedro Ave,NEW CONSTRUCTION,213440,2025-09-01,ISSUED
SA251111368,6783 San Pedro Ave,ADDITION,327322,2025-10-13,ISSUED
SA251111369,6702 Commerce St,ADDITION,192583,2025-10-06,ISSUED
SA251111370,3107 Broadway,REMODEL,214176,2025-11-19,ISSUED
SA251111371,2214 Broadway,NEW CONSTRUCTION,156074,2025-10-14,ISSUED
SA251111372,1519 Houston St,ADDITION,150365,2025-11-10,ISSUED
SA251111373,6830 Broadway,ADDITION,151499,2025-10-03,ISSUED
SA251111374,4809 Commerce St,REMODEL,101725,2025-10-25,ISSUED
SA251111375,5249 Commerce St,ADDITION,466529,2025-09-10,ISSUED
SA251111376,8846 Broadway,REMODEL,149628,2025-09-26,ISSUED
SA251111377,7500 Broadway,NEW CONSTRUCTION,335036,2025-11-22,ISSUED
SA251111378,9650 Commerce St,NEW CONSTRUCTION,127674,2025-10-27,ISSUED
SA251111379,9103 San Pedro Ave,REMODEL,231201,2025-09-07,ISSUED
SA251111380,4679 Broadway,NEW CONSTRUCTION,449184,2025-11-11,ISSUED
SA251111381,7060 Commerce St,REMODEL,489094,2025-11-29,ISSUED
SA251111382,9209 San Pedro Ave,REMODEL,447604,2025-11-21,ISSUED
SA251111383,6461 Houston St,REMODEL,321028,2025-10-06,ISSUED
SA251111384,3606 Broadway,NEW CONSTRUCTION,171987,2025-09-06,ISSUED
SA251111385,3746 San Pedro Ave,ADDITION,407202,2025-10-30,ISSUED
SA251111386,4903 San Pedro Ave,REMODEL,429830,2025-09-04,ISSUED
SA251111387,7444 Houston St,REMODEL,189737,2025-10-08,ISSUED
SA251111388,748 Broadway,NEW CONSTRUCTION,312734,2025-11-08,ISSUED
SA251111389,2607 San Pedro Ave,NEW CONSTRUCTION,172418,2025-11-05,ISSUED
SA251111390,9083 Broadway,REMODEL,251986,2025-10-02,ISSUED
SA251111391,7810 Broadway,NEW CONSTRUCTION,448678,2025-10-08,ISSUED
SA251111392,3251 San Pedro Ave,ADDITION,259124,2025-11-05,ISSUED
SA251111393,4668 San Pedro Ave,NEW CONSTRUCTION,95231,2025-09-28,ISSUED
SA251111394,674 San Pedro Ave,ADDITION,395390,2025-09-06,ISSUED
SA251111395,5613 Houston St,NEW CONSTRUCTION,223861,2025-08-31,ISSUED
SA251111396,4975 Commerce St,NEW CONSTRUCTION,157072,2025-09-23,ISSUED
SA251111397,518 San Pedro Ave,ADDITION,323609,2025-09-11,ISSUED
SA251111398,7525 San Pedro Ave,REMODEL,417096,2025-10-08,ISSUED
SA251111399,6282 Commerce St,NEW CONSTRUCTION,414968,2025-11-29,ISSUED
SA251111400,848 Broadway,NEW CONSTRUCTION,172047,2025-11-12,ISSUED
SA251111401,2013 Commerce St,REMODEL,492104,2025-11-13,ISSUED
SA251111402,7944 Commerce St,REMODEL,477372,2025-10-07,ISSUED
SA251111403,5511 Broadway,REMODEL,204759,2025-11-18,ISSUED
SA251111404,7320 Commerce St,ADDITION,327388,2025-10-10,ISSUED
SA251111405,4191 Houston St,REMODEL,195211,2025-09-15,ISSUED
SA251111406,9913 Broadway,REMODEL,320590,2025-11-17,ISSUED
SA251111407,555 Commerce St,ADDITION,391671,2025-10-03,ISSUED
SA251111408,4426 Broadway,NEW CONSTRUCTION,322947,2025-11-06,ISSUED
SA251111409,5364 Broadway,NEW CONSTRUCTION,209521,2025-10-24,ISSUED
SA251111410,2935 San Pedro Ave,NEW CONSTRUCTION,466751,2025-10-03,ISSUED
SA251111411,1945 Commerce St,NEW CONSTRUCTION,410846,2025-10-24,ISSUED
SA251111412,4341 Commerce St,ADDITION,240221,2025-10-30,ISSUED
SA251111413,7212 San Pedro Ave,NEW CONSTRUCTION,187969,2025-10-09,ISSUED
SA251111414,8770 Broadway,REMODEL,295542,2025-09-28,ISSUED
SA251111415,7841 San Pedro Ave,ADDITION,418841,2025-10-28,ISSUED
SA251111416,4404 Broadway,ADDITION,201504,2025-11-17,ISSUED
SA251111417,2040 Broadway,NEW CONSTRUCTION,199296,2025-10-07,ISSUED
SA251111418,4195 Houston St,REMODEL,391754,2025-09-30,ISSUED
SA251111419,3662 Houston St,NEW CONSTRUCTION,369845,2025-09-29,ISSUED
SA251111420,4736 San Pedro Ave,ADDITION,205122,2025-10-24,ISSUED
SA251111421,5197 Broadway,ADDITION,291434,2025-11-08,ISSUED
SA251111422,7991 Broadway,NEW CONSTRUCTION,234280,2025-11-11,ISSUED
SA251111423,735 Houston St,REMODEL,367803,2025-11-07,ISSUED
SA251111424,4540 Broadway,NEW CONSTRUCTION,140443,2025-09-21,ISSUED
SA251111425,7409 San Pedro Ave,NEW CONSTRUCTION,188702,2025-11-23,ISSUED
SA251111426,6344 Houston St,ADDITION,474490,2025-09-07,ISSUED
SA251111427,4748 Commerce St,REMODEL,473369,2025-11-24,ISSUED
SA251111428,8240 San Pedro Ave,REMODEL,120502,2025-09-17,ISSUED
SA251111429,3125 Commerce St,NEW CONSTRUCTION,79806,2025-10-26,ISSUED
SA251111430,9651 San Pedro Ave,REMODEL,170670,2025-09-05,ISSUED
SA251111431,5334 San Pedro Ave,ADDITION,203799,2025-11-22,ISSUED
SA251111432,182 Commerce St,NEW CONSTRUCTION,185996,2025-09-23,ISSUED
SA251111433,3369 Houston St,REMODEL,246499,2025-09-17,ISSUED
SA251111434,174 Broadway,REMODEL,204364,2025-09-08,ISSUED
SA251111435,5678 Houston St,REMODEL,250437,2025-10-26,ISSUED
SA251111436,4182 Houston St,ADDITION,496245,2025-09-03,ISSUED
SA251111437,9495 Commerce St,NEW CONSTRUCTION,221150,2025-09-04,ISSUED
SA251111438,8438 Broadway,ADDITION,492163,2025-09-01,ISSUED
SA251111439,4223 Broadway,REMODEL,128051,2025-09-17,ISSUED
SA251111440,650 Commerce St,ADDITION,371473,2025-09-26,ISSUED
SA251111441,6171 Commerce St,ADDITION,407811,2025-10-02,ISSUED
SA251111442,1550 Houston St,ADDITION,438500,2025-09-25,ISSUED
SA251111443,4296 Houston St,REMODEL,476189,2025-10-14,ISSUED
SA251111444,7490 Broadway,ADDITION,56912,2025-11-10,ISSUED
SA251111445,1204 San Pedro Ave,REMODEL,101639,2025-09-28,ISSUED
SA251111446,9948 San Pedro Ave,ADDITION,161804,2025-10-14,ISSUED
SA251111447,5671 San Pedro Ave,REMODEL,204779,2025-11-02,ISSUED
SA251111448,9129 San Pedro Ave,ADDITION,107376,2025-10-17,ISSUED
SA251111449,7164 San Pedro Ave,NEW CONSTRUCTION,286272,2025-10-03,ISSUED
SA251111450,8194 Broadway,ADDITION,417681,2025-10-28,ISSUED
SA251111451,3292 San Pedro Ave,ADDITION,392575,2025-09-14,ISSUED
SA251111452,2279 Houston St,REMODEL,166606,2025-11-17,ISSUED
SA251111453,6155 San Pedro Ave,REMODEL,347614,2025-09-10,ISSUED
SA251111454,2283 Broadway,REMODEL,78926,2025-09-07,ISSUED
SA251111455,4866 Commerce St,ADDITION,330132,2025-09-04,ISSUED
SA251111456,5914 Commerce St,ADDITION,118090,2025-10-11,ISSUED
SA251111457,5955 Broadway,REMODEL,375145,2025-09-02,ISSUED
SA251111458,7756 San Pedro Ave,ADDITION,420838,2025-11-24,ISSUED
SA251111459,2010 Broadway,NEW CONSTRUCTION,313287,2025-10-18,ISSUED
SA251111460,9612 Houston St,ADDITION,90740,2025-11-22,ISSUED
SA251111461,2633 Commerce St,NEW CONSTRUCTION,476028,2025-09-05,ISSUED
SA251111462,7915 Commerce St,ADDITION,495811,2025-10-19,ISSUED
SA251111463,7659 San Pedro Ave,NEW CONSTRUCTION,331568,2025-11-10,ISSUED
SA251111464,7074 Commerce St,NEW CONSTRUCTION,460944,2025-10-24,ISSUED
SA251111465,1130 San Pedro Ave,REMODEL,152948,2025-09-27,ISSUED
SA251111466,9395 San Pedro Ave,REMODEL,78915,2025-10-19,ISSUED
SA251111467,4359 Broadway,REMODEL,111693,2025-10-17,ISSUED
SA251111468,4813 Broadway,ADDITION,261284,2025-10-04,ISSUED
