permit_number,issue_date,work_type,project_name,description,address,city,zip_code,owner_name,contractor,contractor_phone,estimated_cost,status,council_district
NSH251011131,2025-10-29,ELECTRICAL,Electrical Project,ELECTRICAL at 1141 21st Ave,1141 21st Ave,Nashville,37212,Williams Ventures,Nashville Home Improvement,(615) 338-7884,66650,PENDING,20
NSH251011132,2025-10-29,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 3031 21st Ave,3031 21st Ave,Nashville,37211,Smith Development LLC,Nashville Builders LLC,N/A,856206,ISSUED,33
NSH251111133,2025-11-26,RESIDENTIAL,Residential Project,RESIDENTIAL at 273 Hillsboro Pike,273 Hillsboro Pike,Nashville,37201,Martinez LLC,N/A,(615) 658-2694,37684,PENDING,2
NSH251111134,2025-11-13,ROOFING,Roofing Project,ROOFING at 6414 Hillsboro Pike,6414 Hillsboro Pike,Nashville,37203,Williams Ventures,Nashville Builders LLC,N/A,77181,FINAL,19
NSH251111135,2025-11-24,ROOFING,Roofing Project,ROOFING at 7514 West End Ave,7514 West End Ave,Nashville,37206,Smith Development LLC,N/A,(615) 349-1645,92387,PENDING,7
NSH251111136,2025-11-19,ALTERATION,Alteration Project,ALTERATION at 6732 Franklin Pike,6732 Franklin Pike,Nashville,37205,Smith Development LLC,N/A,N/A,76896,ISSUED,2
NSH251111137,2025-11-13,ROOFING,Roofing Project,ROOFING at 8170 Charlotte Ave,8170 Charlotte Ave,Nashville,37205,Martinez LLC,Franklin Construction,(615) 787-6842,97655,APPROVED,19
NSH251111138,2025-11-23,PLUMBING,Plumbing Project,PLUMBING at 5129 Woodland St,5129 Woodland St,Nashville,37203,Davis Investments,N/A,N/A,49129,FINAL,35
NSH251111139,2025-11-19,MECHANICAL,Mechanical Project,MECHANICAL at 870 Charlotte Ave,870 Charlotte Ave,Nashville,37204,Smith Development LLC,East Nashville Construction,(615) 234-3927,36445,ISSUED,20
NSH251111140,2025-11-15,ELECTRICAL,Electrical Project,ELECTRICAL at 7581 Woodland St,7581 Woodland St,Nashville,37208,Johnson Properties,Franklin Construction,(615) 366-6480,53776,FINAL,21
NSH251111141,2025-11-18,ELECTRICAL,Electrical Project,ELECTRICAL at 8677 Murfreesboro Pike,8677 Murfreesboro Pike,Nashville,37211,Johnson Properties,Green Hills Builders,N/A,17818,PENDING,35
NSH251011142,2025-10-30,ROOFING,Roofing Project,ROOFING at 4210 Dickerson Pike,4210 Dickerson Pike,Nashville,37212,Miller Construction,Nashville Builders LLC,(615) 856-7000,8995,FINAL,19
NSH251011143,2025-10-29,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 8640 Franklin Pike,8640 Franklin Pike,Nashville,37212,Miller Construction,Franklin Construction,(615) 726-9688,938161,APPROVED,33
NSH251111144,2025-11-03,DEMOLITION,Demolition Project,DEMOLITION at 9826 Nolensville Pike,9826 Nolensville Pike,Nashville,37205,Brown Holdings,East Nashville Construction,N/A,99570,PENDING,3
NSH251111145,2025-11-09,RESIDENTIAL,Residential Project,RESIDENTIAL at 546 Dickerson Pike,546 Dickerson Pike,Nashville,37211,Davis Investments,N/A,(615) 614-7513,28376,PENDING,6
NSH251111146,2025-11-21,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 4358 Church St,4358 Church St,Nashville,37201,Miller Construction,Volunteer State Contractors,(615) 500-6363,1525206,APPROVED,5
NSH251111147,2025-11-01,RESIDENTIAL,Residential Project,RESIDENTIAL at 714 Dickerson Pike,714 Dickerson Pike,Nashville,37212,Johnson Properties,East Nashville Construction,N/A,98970,APPROVED,1
NSH251111148,2025-11-17,ADDITION,Addition Project,ADDITION at 417 Church St,417 Church St,Nashville,37212,Smith Development LLC,Green Hills Builders,(615) 559-2886,284250,APPROVED,4
NSH251111149,2025-11-03,COMMERCIAL,Commercial Project,COMMERCIAL at 2230 21st Ave,2230 21st Ave,Nashville,37212,Martinez LLC,Nashville Builders LLC,(615) 957-5347,1339410,FINAL,34
NSH251111150,2025-11-01,COMMERCIAL,Commercial Project,COMMERCIAL at 4254 West End Ave,4254 West End Ave,Nashville,37203,Williams Ventures,Tennessee Premier Builders,(615) 418-2678,1677342,FINAL,5
NSH251111151,2025-11-13,ROOFING,Roofing Project,ROOFING at 243 Franklin Pike,243 Franklin Pike,Nashville,37208,Martinez LLC,East Nashville Construction,N/A,19112,ISSUED,35
NSH251111152,2025-11-22,RESIDENTIAL,Residential Project,RESIDENTIAL at 2053 Dickerson Pike,2053 Dickerson Pike,Nashville,37205,Wilson Properties,Franklin Construction,N/A,39520,ISSUED,34
NSH251011153,2025-10-29,COMMERCIAL,Commercial Project,COMMERCIAL at 3139 Broadway,3139 Broadway,Nashville,37212,Davis Investments,N/A,(615) 600-4696,1004082,FINAL,7
NSH251111154,2025-11-09,ROOFING,Roofing Project,ROOFING at 6227 Broadway,6227 Broadway,Nashville,37201,Smith Development LLC,Franklin Construction,(615) 418-1156,73465,ISSUED,7
NSH251111155,2025-11-21,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 1771 21st Ave,1771 21st Ave,Nashville,37201,Smith Development LLC,Tennessee Premier Builders,(615) 318-6714,1755100,ISSUED,7
NSH251111156,2025-11-24,MECHANICAL,Mechanical Project,MECHANICAL at 2705 Murfreesboro Pike,2705 Murfreesboro Pike,Nashville,37206,Martinez LLC,Tennessee Premier Builders,(615) 708-5807,16233,ISSUED,4
NSH251111157,2025-11-25,MECHANICAL,Mechanical Project,MECHANICAL at 1798 Church St,1798 Church St,Nashville,37203,Martinez LLC,Cumberland Construction Co,(615) 942-7388,40631,FINAL,5
NSH251111158,2025-11-16,ELECTRICAL,Electrical Project,ELECTRICAL at 1338 Charlotte Ave,1338 Charlotte Ave,Nashville,37215,Wilson Properties,Nashville Builders LLC,N/A,66352,FINAL,2
NSH251111159,2025-11-01,ADDITION,Addition Project,ADDITION at 3423 Lebanon Pike,3423 Lebanon Pike,Nashville,37204,Johnson Properties,N/A,(615) 496-4214,291992,PENDING,22
NSH251111160,2025-11-01,DEMOLITION,Demolition Project,DEMOLITION at 6634 Broadway,6634 Broadway,Nashville,37211,Thomas Enterprises,East Nashville Construction,N/A,97001,APPROVED,2
NSH251111161,2025-11-05,MECHANICAL,Mechanical Project,MECHANICAL at 1086 Nolensville Pike,1086 Nolensville Pike,Nashville,37209,Brown Holdings,Franklin Construction,N/A,69587,APPROVED,1
NSH251111162,2025-11-28,ELECTRICAL,Electrical Project,ELECTRICAL at 2245 Lebanon Pike,2245 Lebanon Pike,Nashville,37212,Miller Construction,N/A,(615) 801-8138,38244,APPROVED,2
NSH251111163,2025-11-02,ROOFING,Roofing Project,ROOFING at 1796 Murfreesboro Pike,1796 Murfreesboro Pike,Nashville,37211,Williams Ventures,Green Hills Builders,(615) 561-8735,66593,ISSUED,7
NSH251111164,2025-11-18,ROOFING,Roofing Project,ROOFING at 5491 West End Ave,5491 West End Ave,Nashville,37208,Davis Investments,N/A,(615) 918-1848,75058,APPROVED,19
NSH251111165,2025-11-19,REPAIR,Repair Project,REPAIR at 3258 Dickerson Pike,3258 Dickerson Pike,Nashville,37205,Martinez LLC,Nashville Builders LLC,N/A,52798,APPROVED,22
NSH251111166,2025-11-28,REPAIR,Repair Project,REPAIR at 2672 Hillsboro Pike,2672 Hillsboro Pike,Nashville,37215,Davis Investments,Nashville Builders LLC,N/A,64639,FINAL,35
NSH251111167,2025-11-11,ADDITION,Addition Project,ADDITION at 7826 Dickerson Pike,7826 Dickerson Pike,Nashville,37205,Wilson Properties,Franklin Construction,(615) 361-6514,464899,APPROVED,33
NSH251111168,2025-11-27,DEMOLITION,Demolition Project,DEMOLITION at 1927 Dickerson Pike,1927 Dickerson Pike,Nashville,37201,Davis Investments,Cumberland Construction Co,(615) 972-5950,34446,PENDING,34
NSH251111169,2025-11-08,RESIDENTIAL,Residential Project,RESIDENTIAL at 5147 Woodland St,5147 Woodland St,Nashville,37208,Smith Development LLC,Brentwood Builders Inc,(615) 980-8571,40591,APPROVED,6
NSH251111170,2025-11-13,MECHANICAL,Mechanical Project,MECHANICAL at 6086 Nolensville Pike,6086 Nolensville Pike,Nashville,37212,Brown Holdings,N/A,(615) 416-6584,60322,ISSUED,21
NSH251111171,2025-11-24,COMMERCIAL,Commercial Project,COMMERCIAL at 8397 Franklin Pike,8397 Franklin Pike,Nashville,37203,Johnson Properties,Nashville Home Improvement,(615) 757-7124,523779,PENDING,22
NSH251111172,2025-11-22,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 5038 Hillsboro Pike,5038 Hillsboro Pike,Nashville,37215,Johnson Properties,Nashville Builders LLC,(615) 650-5411,1928991,PENDING,7
NSH251111173,2025-11-07,RESIDENTIAL,Residential Project,RESIDENTIAL at 4495 West End Ave,4495 West End Ave,Nashville,37203,Wilson Properties,Brentwood Builders Inc,(615) 575-7797,77344,PENDING,5
NSH251111174,2025-11-25,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 1781 Franklin Pike,1781 Franklin Pike,Nashville,37205,Thomas Enterprises,N/A,(615) 313-4654,412566,ISSUED,7
NSH251111175,2025-11-01,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 3059 Dickerson Pike,3059 Dickerson Pike,Nashville,37203,Martinez LLC,East Nashville Construction,N/A,627025,PENDING,5
NSH251111176,2025-11-07,REMODEL,Remodel Project,REMODEL at 2175 Church St,2175 Church St,Nashville,37215,Miller Construction,Tennessee Premier Builders,(615) 943-4441,327961,ISSUED,1
NSH251111177,2025-11-09,ALTERATION,Alteration Project,ALTERATION at 2971 Franklin Pike,2971 Franklin Pike,Nashville,37211,Wilson Properties,Nashville Home Improvement,N/A,67589,APPROVED,35
NSH251111178,2025-11-12,REPAIR,Repair Project,REPAIR at 3862 21st Ave,3862 21st Ave,Nashville,37201,Miller Construction,Brentwood Builders Inc,(615) 241-8003,79625,APPROVED,22
NSH251111179,2025-11-07,COMMERCIAL,Commercial Project,COMMERCIAL at 4396 Lebanon Pike,4396 Lebanon Pike,Nashville,37201,Anderson Group,Cumberland Construction Co,(615) 686-1013,1941139,APPROVED,19
NSH251111180,2025-11-08,ALTERATION,Alteration Project,ALTERATION at 1010 Murfreesboro Pike,1010 Murfreesboro Pike,Nashville,37203,Johnson Properties,Music City Construction,(615) 698-5793,55562,APPROVED,3
NSH251111181,2025-11-27,ROOFING,Roofing Project,ROOFING at 7720 Nolensville Pike,7720 Nolensville Pike,Nashville,37211,Miller Construction,Cumberland Construction Co,(615) 297-6396,24349,PENDING,5
NSH251111182,2025-11-05,ROOFING,Roofing Project,ROOFING at 387 Lebanon Pike,387 Lebanon Pike,Nashville,37201,Williams Ventures,Green Hills Builders,(615) 384-9851,7036,APPROVED,33
NSH251111183,2025-11-25,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 1310 Woodland St,1310 Woodland St,Nashville,37208,Smith Development LLC,N/A,N/A,1511098,ISSUED,20
NSH251111184,2025-11-15,PLUMBING,Plumbing Project,PLUMBING at 7310 Nolensville Pike,7310 Nolensville Pike,Nashville,37211,Wilson Properties,N/A,N/A,31603,FINAL,20
NSH251111185,2025-11-20,DEMOLITION,Demolition Project,DEMOLITION at 5941 21st Ave,5941 21st Ave,Nashville,37206,Davis Investments,Volunteer State Contractors,(615) 265-1375,80456,APPROVED,4
NSH251111186,2025-11-20,REMODEL,Remodel Project,REMODEL at 6163 Charlotte Ave,6163 Charlotte Ave,Nashville,37204,Davis Investments,Music City Construction,(615) 757-4711,139992,FINAL,21
NSH251111187,2025-11-12,MECHANICAL,Mechanical Project,MECHANICAL at 8587 Dickerson Pike,8587 Dickerson Pike,Nashville,37215,Martinez LLC,Volunteer State Contractors,(615) 953-6404,13275,APPROVED,5
NSH251111188,2025-11-10,ADDITION,Addition Project,ADDITION at 8715 Murfreesboro Pike,8715 Murfreesboro Pike,Nashville,37215,Johnson Properties,Franklin Construction,(615) 370-4858,317099,ISSUED,6
NSH251111189,2025-11-17,COMMERCIAL,Commercial Project,COMMERCIAL at 5979 Broadway,5979 Broadway,Nashville,37201,Miller Construction,Green Hills Builders,(615) 394-2933,1876317,APPROVED,7
NSH251111190,2025-11-15,DEMOLITION,Demolition Project,DEMOLITION at 5759 Lebanon Pike,5759 Lebanon Pike,Nashville,37203,Thomas Enterprises,Nashville Builders LLC,(615) 413-5550,70969,ISSUED,34
NSH251111191,2025-11-11,REPAIR,Repair Project,REPAIR at 922 Nolensville Pike,922 Nolensville Pike,Nashville,37212,Wilson Properties,Franklin Construction,(615) 718-1156,31876,PENDING,3
NSH251011192,2025-10-30,REPAIR,Repair Project,REPAIR at 2828 Hillsboro Pike,2828 Hillsboro Pike,Nashville,37203,Smith Development LLC,Volunteer State Contractors,(615) 381-3768,53345,ISSUED,35
NSH251111193,2025-11-13,ELECTRICAL,Electrical Project,ELECTRICAL at 4173 Murfreesboro Pike,4173 Murfreesboro Pike,Nashville,37209,Davis Investments,Nashville Home Improvement,N/A,40095,FINAL,33
NSH251111194,2025-11-06,PLUMBING,Plumbing Project,PLUMBING at 8512 Charlotte Ave,8512 Charlotte Ave,Nashville,37206,Wilson Properties,N/A,(615) 624-4187,27794,ISSUED,35
NSH251011195,2025-10-29,ELECTRICAL,Electrical Project,ELECTRICAL at 497 Woodland St,497 Woodland St,Nashville,37206,Davis Investments,Cumberland Construction Co,N/A,24977,APPROVED,6
NSH251111196,2025-11-08,PLUMBING,Plumbing Project,PLUMBING at 2267 Hillsboro Pike,2267 Hillsboro Pike,Nashville,37205,Smith Development LLC,Volunteer State Contractors,N/A,24090,PENDING,6
NSH251111197,2025-11-12,RESIDENTIAL,Residential Project,RESIDENTIAL at 8622 West End Ave,8622 West End Ave,Nashville,37209,Martinez LLC,N/A,(615) 932-3335,77916,ISSUED,1
NSH251011198,2025-10-31,REMODEL,Remodel Project,REMODEL at 3178 21st Ave,3178 21st Ave,Nashville,37211,Miller Construction,Nashville Home Improvement,(615) 705-1952,426218,ISSUED,7
NSH251111199,2025-11-20,MECHANICAL,Mechanical Project,MECHANICAL at 1378 Broadway,1378 Broadway,Nashville,37212,Thomas Enterprises,Nashville Builders LLC,N/A,32957,ISSUED,34
NSH251111200,2025-11-04,REMODEL,Remodel Project,REMODEL at 7964 West End Ave,7964 West End Ave,Nashville,37205,Miller Construction,Cumberland Construction Co,N/A,450268,PENDING,33
NSH251111201,2025-11-14,DEMOLITION,Demolition Project,DEMOLITION at 4749 Woodland St,4749 Woodland St,Nashville,37203,Miller Construction,Green Hills Builders,N/A,43138,APPROVED,34
NSH251111202,2025-11-20,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 3572 Murfreesboro Pike,3572 Murfreesboro Pike,Nashville,37209,Davis Investments,Nashville Builders LLC,N/A,1879820,FINAL,20
NSH251111203,2025-11-20,PLUMBING,Plumbing Project,PLUMBING at 732 Dickerson Pike,732 Dickerson Pike,Nashville,37201,Johnson Properties,Brentwood Builders Inc,N/A,72879,APPROVED,21
NSH251111204,2025-11-19,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 3109 Woodland St,3109 Woodland St,Nashville,37204,Thomas Enterprises,Brentwood Builders Inc,(615) 356-5276,757790,ISSUED,34
NSH251111205,2025-11-22,REPAIR,Repair Project,REPAIR at 9145 Franklin Pike,9145 Franklin Pike,Nashville,37212,Davis Investments,Tennessee Premier Builders,(615) 250-2862,17199,FINAL,5
NSH251111206,2025-11-24,RESIDENTIAL,Residential Project,RESIDENTIAL at 9262 Charlotte Ave,9262 Charlotte Ave,Nashville,37204,Johnson Properties,Green Hills Builders,N/A,25057,PENDING,21
NSH251111207,2025-11-01,MECHANICAL,Mechanical Project,MECHANICAL at 7619 Woodland St,7619 Woodland St,Nashville,37215,Wilson Properties,Music City Construction,(615) 877-5144,86801,PENDING,7
NSH251111208,2025-11-09,REPAIR,Repair Project,REPAIR at 3018 Hillsboro Pike,3018 Hillsboro Pike,Nashville,37215,Johnson Properties,N/A,(615) 346-2306,17902,APPROVED,5
NSH251111209,2025-11-07,COMMERCIAL,Commercial Project,COMMERCIAL at 8879 21st Ave,8879 21st Ave,Nashville,37206,Williams Ventures,N/A,(615) 911-3059,201285,ISSUED,20
NSH251111210,2025-11-24,ADDITION,Addition Project,ADDITION at 138 Dickerson Pike,138 Dickerson Pike,Nashville,37206,Brown Holdings,N/A,(615) 965-6418,56565,APPROVED,6
NSH251111211,2025-11-22,MECHANICAL,Mechanical Project,MECHANICAL at 2960 Charlotte Ave,2960 Charlotte Ave,Nashville,37208,Martinez LLC,East Nashville Construction,N/A,15110,ISSUED,6
NSH251111212,2025-11-28,DEMOLITION,Demolition Project,DEMOLITION at 6986 Charlotte Ave,6986 Charlotte Ave,Nashville,37215,Martinez LLC,Nashville Home Improvement,(615) 877-7947,77817,FINAL,34
NSH251111213,2025-11-09,ELECTRICAL,Electrical Project,ELECTRICAL at 4854 West End Ave,4854 West End Ave,Nashville,37211,Martinez LLC,East Nashville Construction,(615) 434-9555,95067,APPROVED,3
NSH251111214,2025-11-25,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 9389 Lebanon Pike,9389 Lebanon Pike,Nashville,37215,Johnson Properties,Nashville Home Improvement,(615) 736-1908,1834524,FINAL,19
NSH251111215,2025-11-23,ALTERATION,Alteration Project,ALTERATION at 2235 Broadway,2235 Broadway,Nashville,37201,Anderson Group,Brentwood Builders Inc,N/A,44477,ISSUED,34
NSH251111216,2025-11-16,RESIDENTIAL,Residential Project,RESIDENTIAL at 3392 Hillsboro Pike,3392 Hillsboro Pike,Nashville,37201,Miller Construction,Cumberland Construction Co,N/A,58791,PENDING,35
NSH251111217,2025-11-06,MECHANICAL,Mechanical Project,MECHANICAL at 7292 Murfreesboro Pike,7292 Murfreesboro Pike,Nashville,37212,Johnson Properties,N/A,(615) 644-9224,53128,FINAL,7
NSH251111218,2025-11-17,REMODEL,Remodel Project,REMODEL at 6802 21st Ave,6802 21st Ave,Nashville,37204,Davis Investments,Nashville Home Improvement,N/A,445672,PENDING,20
NSH251011219,2025-10-29,PLUMBING,Plumbing Project,PLUMBING at 6348 Lebanon Pike,6348 Lebanon Pike,Nashville,37208,Anderson Group,East Nashville Construction,(615) 472-3899,88213,FINAL,21
NSH251111220,2025-11-23,RESIDENTIAL,Residential Project,RESIDENTIAL at 138 Murfreesboro Pike,138 Murfreesboro Pike,Nashville,37208,Johnson Properties,N/A,(615) 465-2778,31373,PENDING,35
NSH251111221,2025-11-14,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 1308 Murfreesboro Pike,1308 Murfreesboro Pike,Nashville,37206,Davis Investments,Nashville Home Improvement,(615) 774-1461,1311321,APPROVED,21
NSH251111222,2025-11-02,ALTERATION,Alteration Project,ALTERATION at 7279 Dickerson Pike,7279 Dickerson Pike,Nashville,37211,Johnson Properties,Nashville Home Improvement,(615) 971-8275,74253,PENDING,35
NSH251111223,2025-11-19,REMODEL,Remodel Project,REMODEL at 1637 Hillsboro Pike,1637 Hillsboro Pike,Nashville,37215,Miller Construction,Music City Construction,N/A,494943,FINAL,19
NSH251111224,2025-11-21,ROOFING,Roofing Project,ROOFING at 4924 Murfreesboro Pike,4924 Murfreesboro Pike,Nashville,37211,Davis Investments,Franklin Construction,(615) 988-4376,6872,ISSUED,20
NSH251111225,2025-11-27,ADDITION,Addition Project,ADDITION at 558 Nolensville Pike,558 Nolensville Pike,Nashville,37212,Thomas Enterprises,Nashville Builders LLC,N/A,360348,ISSUED,7
NSH251111226,2025-11-03,REMODEL,Remodel Project,REMODEL at 636 Hillsboro Pike,636 Hillsboro Pike,Nashville,37206,Smith Development LLC,Green Hills Builders,N/A,288266,APPROVED,20
NSH251111227,2025-11-07,REMODEL,Remodel Project,REMODEL at 4232 West End Ave,4232 West End Ave,Nashville,37215,Miller Construction,N/A,N/A,335700,PENDING,34
NSH251111228,2025-11-11,ADDITION,Addition Project,ADDITION at 5118 Charlotte Ave,5118 Charlotte Ave,Nashville,37215,Thomas Enterprises,Music City Construction,(615) 511-9332,190644,PENDING,1
NSH251111229,2025-11-06,ELECTRICAL,Electrical Project,ELECTRICAL at 6888 Woodland St,6888 Woodland St,Nashville,37211,Johnson Properties,Franklin Construction,(615) 736-5999,64041,ISSUED,2
NSH251111230,2025-11-15,DEMOLITION,Demolition Project,DEMOLITION at 3077 Woodland St,3077 Woodland St,Nashville,37209,Johnson Properties,N/A,(615) 205-4726,48350,APPROVED,20
NSH251111231,2025-11-08,ADDITION,Addition Project,ADDITION at 3108 Hillsboro Pike,3108 Hillsboro Pike,Nashville,37203,Smith Development LLC,Music City Construction,N/A,330715,ISSUED,1
NSH251111232,2025-11-25,REMODEL,Remodel Project,REMODEL at 4508 Lebanon Pike,4508 Lebanon Pike,Nashville,37215,Williams Ventures,Music City Construction,(615) 949-9501,421710,APPROVED,21
NSH251111233,2025-11-19,REMODEL,Remodel Project,REMODEL at 3098 West End Ave,3098 West End Ave,Nashville,37208,Smith Development LLC,Music City Construction,N/A,186659,APPROVED,2
NSH251011234,2025-10-29,PLUMBING,Plumbing Project,PLUMBING at 9941 Broadway,9941 Broadway,Nashville,37215,Miller Construction,Tennessee Premier Builders,N/A,57591,PENDING,22
NSH251111235,2025-11-09,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 2876 Hillsboro Pike,2876 Hillsboro Pike,Nashville,37201,Smith Development LLC,Volunteer State Contractors,(615) 427-5059,1283014,ISSUED,34
